38.88291838		2370377003538196.00000000
38.95754970		1435051079423878.25000000
39.03218103		55502341388342.43750000
39.10681235		858006928320836.37500000
39.18144367		1048882363078433.87500000
39.25607499		316747986755667.62500000
39.33070631		2720478205264476.00000000
39.40533763		3294340535642723.00000000
39.47996895		1151650153655634.25000000
39.55460027		1693208204128336.75000000
39.62923160		4267908620501402.50000000
39.70386292		81454752391414.28125000
39.77849424		33407492744326.34765625
39.85312556		2082629227784142.25000000
39.92775688		550805707998333.62500000
40.00238820		841455000685689.37500000
40.07701952		340155647101537.87500000
40.15165084		1130367148986268.75000000
40.22628217		2485434092590383.00000000
40.30091349		763084933122146.87500000
40.37554481		3869416933749098.00000000
40.45017613		269112317281202.90625000
40.52480745		8951032930122677.00000000
40.59943877		1524031380389528.50000000
40.67407009		1785722576261261.25000000
40.74870142		3826897466210764.00000000
40.82333274		3461252084558337.00000000
40.89796406		2299725159504827.00000000
40.97259538		3688976189472791.00000000
41.04722670		903847231861903.75000000
41.12185802		2075161585114314.75000000
41.19648934		2228576982740694.50000000
41.27112066		3552666335437504.00000000
41.34575199		1976397014963089.50000000
41.42038331		55089904900289.60156250
41.49501463		1366826163820826.00000000
41.56964595		137015475926387.81250000
41.64427727		2297120583311855.50000000
41.71890859		2305035167202293.00000000
41.79353991		1913985774437974.75000000
41.86817123		929026031628260.87500000
41.94280256		246804771238801.06250000
42.01743388		3079511293486543.50000000
42.09206520		5621502006398755.00000000
42.16669652		1559766855948531.00000000
42.24132784		388383368194799.12500000
42.31595916		169160331983101.65625000
42.39059048		659640957379688.62500000
42.46522180		658443373879928.75000000
42.53985313		4312207414854135.00000000
42.61448445		2172560959556466.50000000
42.68911577		450063543849641.62500000
42.76374709		712731458345099.12500000
42.83837841		4811086462720335.00000000
42.91300973		2328287198706.10888672
42.98764105		99892500841629.62500000
43.06227237		8401530597189860.00000000
43.13690370		1048795884146567.62500000
43.21153502		339920064883842.56250000
43.28616634		4296334645071727.50000000
43.36079766		821916033706188.37500000
43.43542898		1825274841129411.50000000
43.51006030		12584186557970134.00000000
43.58469162		2490716559464866.00000000
43.65932294		1411294457451261.75000000
43.73395427		1633405770235139.75000000
43.80858559		406520417081900.93750000
43.88321691		1539403916949912.75000000
43.95784823		1304040513934051.00000000
44.03247955		673662671878263.62500000
44.10711087		3805514794304459.50000000
44.18174219		890843491544750.00000000
44.25637351		2667169669874233.00000000
44.33100484		1387758279998846.75000000
44.40563616		368812423891158.18750000
44.48026748		235215460703759.37500000
44.55489880		95066237753250.51562500
44.62953012		1642793283424783.25000000
44.70416144		94794435255468.95312500
44.77879276		1155108330426351.50000000
44.85342409		4291625364513384.50000000
44.92805541		2613973760872620.50000000
45.00268673		1721228690963084.75000000
45.07731805		3324539510290451.00000000
45.15194937		3762676096720138.00000000
45.22658069		4148216537103989.00000000
45.30121201		1252564709120484.00000000
45.37584333		1894349133668094.50000000
45.45047466		2455929957549410.50000000
45.52510598		11249027592484802.00000000
45.59973730		1731672188650631.25000000
45.67436862		15417828019578026.00000000
45.74899994		1176747939738920.75000000
45.82363126		2950226023332668.50000000
45.89826258		40342196298688.75000000
45.97289390		2602004502702197.50000000
46.04752523		1600784631371891.00000000
46.12215655		141834029893691.09375000
46.19678787		644284527334757.37500000
46.27141919		309082625599209.68750000
46.34605051		754462313535864.50000000
46.42068183		1003455492245146.50000000
46.49531315		393197615678488.25000000
46.56994447		2963108829540624.50000000
46.64457580		3071494525097357.50000000
46.71920712		2645836397945975.00000000
46.79383844		290452533766593.18750000
46.86846976		774530244094950.37500000
46.94310108		1156760647036676.50000000
47.01773240		749730913012081.25000000
47.09236372		3381270407357475.50000000
47.16699504		549271284049938.87500000
47.24162637		471737323223357.00000000
47.31625769		2381025001073205.50000000
47.39088901		288377896360388.81250000
47.46552033		831234313044065.50000000
47.54015165		2484910218356151.50000000
47.61478297		2880895997941142.50000000
47.68941429		1608857872961548.25000000
47.76404561		893935124966608.37500000
47.83867694		1216503567271009.75000000
47.91330826		2050153176826500.75000000
47.98793958		16397248517552.33984375
48.06257090		6016714046941781.00000000
48.13720222		280168169460602.43750000
48.21183354		2813235072303518.50000000
48.28646486		1888096198751681.00000000
48.36109619		877750669702923.62500000
48.43572751		730712670125271.87500000
48.51035883		1862705825385996.00000000
48.58499015		589883955162075.00000000
48.65962147		599893128786924.62500000
48.73425279		456300242859701.37500000
48.80888411		191632663652094.37500000
48.88351543		1350531642968549.50000000
48.95814676		947061281006142.25000000
49.03277808		795627343897618.12500000
49.10740940		347216099105657.93750000
49.18204072		434116335832545.93750000
49.25667204		3059269078923124.50000000
49.33130336		956690026198635.00000000
49.40593468		2822645984802905.50000000
49.48056600		4474377997348579.00000000
49.55519733		776206940755025.75000000
49.62982865		2066651148072709.50000000
49.70445997		250337691224912.53125000
49.77909129		7197756822950816.00000000
49.85372261		694942693291098.25000000
49.92835393		439707751888414.00000000
50.00298525		218963705098904.43750000
50.07761657		1060683674452665.25000000
50.15224790		407466715626586.93750000
50.22687922		284615750938188.12500000
50.30151054		1051885934219253.62500000
50.37614186		232042248846255.93750000
50.45077318		1731306963362001.50000000
50.52540450		391866472364137.25000000
50.60003582		122651658841689.82812500
50.67466714		390545572740819.62500000
50.74929847		105095903749347.50000000
50.82392979		933537959378088.25000000
50.89856111		2442353752764892.50000000
50.97319243		308358587426073.12500000
51.04782375		386911285546790.18750000
51.12245507		659034318884662.25000000
51.19708639		4635276301547463.00000000
